rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
338320,恋してるみたいだ,めもん,"[""ナースロボ＿タイプＴ"",""C2Y""]",,2026-02-20T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=ze-3oOPn5to,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":959182,""vocadb_url"":""https://vocadb.net/S/959182"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""ze-3oOPn5to"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""めもんぷぉん"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""ze-3oOPn5to"",""views"":26,""author"":""めもんぷぉん"",""url"":""https://youtu.be/ze-3oOPn5to""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""めもん"",""C2Y""],""voice_synth_vocalists"":[""ナースロボ＿タイプＴ""],""voice_synth_types"":{""ナースロボ＿タイプＴ"":""utau""},""all_vocadb_artist_credits"":[{""name"":""ナースロボ＿タイプＴ"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":79394},{""name"":""めもん"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":104400},{""name"":""C2Y"",""artist_type"":""Producer"",""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":144467}]}"
338321,显像屏天空,Nekock·LK,"[""天碎瓷"",""玖蝶"",""烂兔子P""]",,2023-06-24T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=Bdsx_gMFyf8,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":745171,""vocadb_url"":""https://vocadb.net/S/745171"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""Bdsx_gMFyf8"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""天白灾"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""Bdsx_gMFyf8"",""views"":26,""author"":""天白灾"",""url"":""https://youtu.be/Bdsx_gMFyf8""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Nekock·LK"",""玖蝶"",""烂兔子P""],""voice_synth_vocalists"":[""天碎瓷""],""voice_synth_types"":{""天碎瓷"":""utau""},""all_vocadb_artist_credits"":[{""name"":""天碎瓷 (VocalSharp)"",""artist_type"":""OtherVoiceSynthesizer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":154540},{""name"":""Nekock·LK"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer""],""is_support"":false,""vocadb_artist_id"":60463},{""name"":""林檎"",""artist_type"":""Lyricist"",""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":50075},{""name"":""烂兔子P"",""artist_type"":""Producer"",""roles"":[""mixer""],""is_support"":false,""vocadb_artist_id"":36248},{""name"":""玖蝶"",""artist_type"":""Producer"",""roles"":[""voicemanipulator""],""is_support"":false,""vocadb_artist_id"":76484},{""name"":""异本生物"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":49437},{""name"":""天白灾"",""artist_type"":""Animator"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":56875},{""name"":""天碎瓷"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76454}]}"
338322,not here,Aroh Ismt,"[""結月ゆかり 麗"",""知声""]",,2022-10-07T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=AgXXYAEwEbw,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":445564,""vocadb_url"":""https://vocadb.net/S/445564"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""AgXXYAEwEbw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Aroh - Topic"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""AgXXYAEwEbw"",""views"":26,""author"":""Aroh - Topic"",""url"":""https://youtu.be/AgXXYAEwEbw""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Aroh Ismt""],""voice_synth_vocalists"":[""結月ゆかり 麗"",""知声""],""voice_synth_types"":{""結月ゆかり 麗"":""cevio"",""知声"":""voisona""},""all_vocadb_artist_credits"":[{""name"":""Aroh Ismt"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":93735},{""name"":""結月ゆかり 麗"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":84882},{""name"":""知声"",""artist_type"":""VoiSona"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99757}]}"
338323,遺跡,ぽなや。,"[""鏡音レン""]",,2023-09-22T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=5qd3BqBh6kE,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":533073,""vocadb_url"":""https://vocadb.net/S/533073"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""5qd3BqBh6kE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ぽなや。"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""5qd3BqBh6kE"",""views"":26,""author"":""ぽなや。"",""url"":""https://youtu.be/5qd3BqBh6kE""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ぽなや。""],""voice_synth_vocalists"":[""鏡音レン""],""voice_synth_types"":{""鏡音レン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ぽなや。"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":120863},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15}]}"
338324,まぜまぞ,おおたから,"[""巡音ルカ""]",,2014-06-09T00:00:00Z,2014,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=SQ8Tk6TiKUk,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":468653,""vocadb_url"":""https://vocadb.net/S/468653"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""SQ8Tk6TiKUk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Shiro Ohtakara"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""SQ8Tk6TiKUk"",""views"":26,""author"":""Shiro Ohtakara"",""url"":""https://youtu.be/SQ8Tk6TiKUk""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""おおたから""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2},{""name"":""おおたから"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":114692}]}"
338325,サンカーラ,HaKU,"[""鏡音レン""]",,2023-08-07T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=uFIqOZDRwNw,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":665828,""vocadb_url"":""https://vocadb.net/S/665828"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""uFIqOZDRwNw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""HaKU"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""uFIqOZDRwNw"",""views"":26,""author"":""HaKU"",""url"":""https://youtu.be/uFIqOZDRwNw""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""HaKU""],""voice_synth_vocalists"":[""鏡音レン""],""voice_synth_types"":{""鏡音レン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""HaKU"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":144110}]}"
338326,Burning Love,Monu,"[""巡音ルカ""]",,2025-07-13T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=A51WqYJx9X4,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":811957,""vocadb_url"":""https://vocadb.net/S/811957"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""A51WqYJx9X4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Monu"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""A51WqYJx9X4"",""views"":26,""author"":""Monu"",""url"":""https://youtu.be/A51WqYJx9X4""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Monu""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Monu"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":144974},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
338327,ウロコ,rit,"[""可不""]",,2024-02-25T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=asDindCZamY,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":591083,""vocadb_url"":""https://vocadb.net/S/591083"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""asDindCZamY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""rit"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""asDindCZamY"",""views"":26,""author"":""rit"",""url"":""https://youtu.be/asDindCZamY""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""rit""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""rit"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":109724},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928}]}"
338328,アブソリュート・ゼロ,yogiri,"[""KAITO V3 (Unknown)""]",,2023-02-13T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=gAN5TG3LxrI,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":475442,""vocadb_url"":""https://vocadb.net/S/475442"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""gAN5TG3LxrI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""yogiri"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""gAN5TG3LxrI"",""views"":26,""author"":""yogiri"",""url"":""https://youtu.be/gAN5TG3LxrI""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""yogiri""],""voice_synth_vocalists"":[""KAITO V3 (Unknown)""],""voice_synth_types"":{""KAITO V3 (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""yogiri"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":92237},{""name"":""KAITO V3 (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":9805}]}"
338329,マカロニ,kmrno,"[""巡音ルカ""]",,2020-07-01T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,26.0,views,,,26,,,,,https://www.youtube.com/watch?v=3LpJWkip9y0,2026-09-11,"VocaDB SongType=Original and VocaDB PVType=Original identify the original voice-synth song and its authorized uploads. The metric is the live YouTube viewCount of the highest individual enabled Original PV. Remixes, mashups, covers, remasters, MusicPV entries, reprints, other PVs, disabled PVs, generic OtherVoiceSynthesizer/VirtualSinger credits, and Spotify evidence are excluded.","{""vocadb_id"":323670,""vocadb_url"":""https://vocadb.net/S/323670"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""3LpJWkip9y0"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""nokmr1"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":26,""official_youtube_pvs"":[{""video_id"":""3LpJWkip9y0"",""views"":26,""author"":""nokmr1"",""url"":""https://youtu.be/3LpJWkip9y0""}],""highest_individual_official_pv_views"":26,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""kmrno""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""kmrno"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":87487},{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2}]}"
