rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
230001,l・l・l・l,ローカスト,"[""初音ミク""]",,2021-06-24T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,531.0,views,,,531,,,,,https://www.youtube.com/watch?v=AZeJ6ogaU08,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":340997,""vocadb_url"":""https://vocadb.net/S/340997"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""AZeJ6ogaU08"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ローカスト"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":617,""official_youtube_pvs"":[{""video_id"":""AZeJ6ogaU08"",""views"":531,""author"":""ローカスト"",""url"":""https://youtu.be/AZeJ6ogaU08""},{""video_id"":""KgKGgNXTmrc"",""views"":86,""author"":""Locust - Topic"",""url"":""https://youtu.be/KgKGgNXTmrc""}],""highest_individual_official_pv_views"":531,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ローカスト""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ローカスト"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80862},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
235610,雫,シリウス,"[""初音ミク""]",,2021-08-13T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=zvXFR7Wa_3E,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":413325,""vocadb_url"":""https://vocadb.net/S/413325"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""zvXFR7Wa_3E"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""SiRius / 星命P"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""zvXFR7Wa_3E"",""views"":466,""author"":""SiRius / 星命P"",""url"":""https://youtu.be/zvXFR7Wa_3E""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""シリウス""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""シリウス"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":85356},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
235611,誰かが言った,kaede,"[""初音ミク""]",,2025-12-04T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=4dCDIikE28g,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":1000145,""vocadb_url"":""https://vocadb.net/S/1000145"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""4dCDIikE28g"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""kaede"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""4dCDIikE28g"",""views"":466,""author"":""kaede"",""url"":""https://youtu.be/4dCDIikE28g""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""kaede""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""kaede"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":132281},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
235612,こんにちは！イヤじゃない世界,ちりもり,"[""VY1""]",,2023-11-20T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=Phz1lK4aCqU,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":804650,""vocadb_url"":""https://vocadb.net/S/804650"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""Phz1lK4aCqU"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ちりもり"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""Phz1lK4aCqU"",""views"":466,""author"":""ちりもり"",""url"":""https://youtu.be/Phz1lK4aCqU""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ちりもり""],""voice_synth_vocalists"":[""VY1""],""voice_synth_types"":{""VY1"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""VY1"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":117},{""name"":""ちりもり"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":163849}]}"
235613,剥製と蜂蜜,蜜葬,"[""Fukase (Unknown)""]",,2026-01-09T00:00:00Z,2026,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=YPzVHBc2JTs,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":902028,""vocadb_url"":""https://vocadb.net/S/902028"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""YPzVHBc2JTs"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""蜜葬"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""YPzVHBc2JTs"",""views"":466,""author"":""蜜葬"",""url"":""https://youtu.be/YPzVHBc2JTs""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""蜜葬""],""voice_synth_vocalists"":[""Fukase (Unknown)""],""voice_synth_types"":{""Fukase (Unknown)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""蜜葬"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":177175},{""name"":""Fukase (Unknown)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":40866}]}"
235614,To the Abyss,daichi_ngsm,"[""夏色花梨""]",,2024-02-23T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=U902YBhMqeA,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":599487,""vocadb_url"":""https://vocadb.net/S/599487"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""U902YBhMqeA"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""daichi_ngsm"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""U902YBhMqeA"",""views"":466,""author"":""daichi_ngsm"",""url"":""https://youtu.be/U902YBhMqeA""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""daichi_ngsm""],""voice_synth_vocalists"":[""夏色花梨""],""voice_synth_types"":{""夏色花梨"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""夏色花梨"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":94959},{""name"":""daichi_ngsm"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":135219}]}"
235615,7月、雨の音,ロップ,"[""初音ミク""]",,2021-07-03T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=jCxi0Fnq6lY,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":342875,""vocadb_url"":""https://vocadb.net/S/342875"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""jCxi0Fnq6lY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ロップ ◆ 歌うボカロP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""jCxi0Fnq6lY"",""views"":466,""author"":""ロップ ◆ 歌うボカロP"",""url"":""https://youtu.be/jCxi0Fnq6lY""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ロップ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ロップ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":88937},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ぐろーず"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":15849}]}"
235616,初心者でもロックが書きたい,白神,"[""可不""]",,2023-02-04T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=YL_XNyAOBAc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":473328,""vocadb_url"":""https://vocadb.net/S/473328"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""YL_XNyAOBAc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""もろこし風呂"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""YL_XNyAOBAc"",""views"":466,""author"":""もろこし風呂"",""url"":""https://youtu.be/YL_XNyAOBAc""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""白神""],""voice_synth_vocalists"":[""可不""],""voice_synth_types"":{""可不"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""白神"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":100701},{""name"":""可不"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":83928},{""name"":""TeaSoda"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":96553}]}"
235617,白鯨,オダ,"[""初音ミク""]",,2022-10-21T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=j7kMQNTN7Sc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":684105,""vocadb_url"":""https://vocadb.net/S/684105"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""j7kMQNTN7Sc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""O.D.電子電子レンジ音楽室"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""j7kMQNTN7Sc"",""views"":466,""author"":""O.D.電子電子レンジ音楽室"",""url"":""https://youtu.be/j7kMQNTN7Sc""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""オダ""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""オダ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":74105}]}"
235618,"someday, somewhere",Guity,"[""巡音ルカ""]",,2024-11-17T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=OCpGHGADUUc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":701293,""vocadb_url"":""https://vocadb.net/S/701293"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":18,""youtube_video_id"":""OCpGHGADUUc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ぐねる Channel"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""OCpGHGADUUc"",""views"":466,""author"":""ぐねる Channel"",""url"":""https://youtu.be/OCpGHGADUUc""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Guity""],""voice_synth_vocalists"":[""巡音ルカ""],""voice_synth_types"":{""巡音ルカ"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""巡音ルカ"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":2},{""name"":""Guity"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":61735}]}"
235619,A BIG BIG LOVE,冬月 デック,"[""重音テトSV""]",,2025-02-28T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=XUutza_t53A,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":775790,""vocadb_url"":""https://vocadb.net/S/775790"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""XUutza_t53A"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""冬月デック"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""XUutza_t53A"",""views"":466,""author"":""冬月デック"",""url"":""https://youtu.be/XUutza_t53A""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""冬月 デック""],""voice_synth_vocalists"":[""重音テトSV""],""voice_synth_types"":{""重音テトSV"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""冬月 デック"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":155816},{""name"":""重音テトSV"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":118397},{""name"":""いらすとがかり"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":159526}]}"
235620,It is what it is,Johnathan Parry,"[""SOLARIA""]",,2023-04-26T00:00:00Z,2023,[],"[""und""]",,,,,,,youtube_views,466.0,views,,,466,,,,,https://www.youtube.com/watch?v=t6_wGmqJQUY,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":551835,""vocadb_url"":""https://vocadb.net/S/551835"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""t6_wGmqJQUY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Jonathan Parry"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":466,""official_youtube_pvs"":[{""video_id"":""t6_wGmqJQUY"",""views"":466,""author"":""Jonathan Parry"",""url"":""https://youtu.be/t6_wGmqJQUY""}],""highest_individual_official_pv_views"":466,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Johnathan Parry""],""voice_synth_vocalists"":[""SOLARIA""],""voice_synth_types"":{""SOLARIA"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Johnathan Parry"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":128327},{""name"":""SOLARIA"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":76317},{""name"":""Philip Cashin"",""artist_type"":null,""roles"":[""vocalist""],""is_support"":false,""vocadb_artist_id"":null}]}"
